terse_version;fio_version;jobname;groupid;error;READ_kb;READ_bandwidth;READ_IOPS;READ_runtime;READ_Slat_min;READ_Slat_max;READ_Slat_mean;READ_Slat_dev;READ_Clat_max;READ_Clat_min;READ_Clat_mean;READ_Clat_dev;READ_clat_pct01;READ_clat_pct02;READ_clat_pct03;READ_clat_pct04;READ_clat_pct05;READ_clat_pct06;READ_clat_pct07;READ_clat_pct08;READ_clat_pct09;READ_clat_pct10;READ_clat_pct11;READ_clat_pct12;READ_clat_pct13;READ_clat_pct14;READ_clat_pct15;READ_clat_pct16;READ_clat_pct17;READ_clat_pct18;READ_clat_pct19;READ_clat_pct20;READ_tlat_min;READ_lat_max;READ_lat_mean;READ_lat_dev;READ_bw_min;READ_bw_max;READ_bw_agg_pct;READ_bw_mean;READ_bw_dev;WRITE_kb;WRITE_bandwidth;WRITE_IOPS;WRITE_runtime;WRITE_Slat_min;WRITE_Slat_max;WRITE_Slat_mean;WRITE_Slat_dev;WRITE_Clat_max;WRITE_Clat_min;WRITE_Clat_mean;WRITE_Clat_dev;WRITE_clat_pct01;WRITE_clat_pct02;WRITE_clat_pct03;WRITE_clat_pct04;WRITE_clat_pct05;WRITE_clat_pct06;WRITE_clat_pct07;WRITE_clat_pct08;WRITE_clat_pct09;WRITE_clat_pct10;WRITE_clat_pct11;WRITE_clat_pct12;WRITE_clat_pct13;WRITE_clat_pct14;WRITE_clat_pct15;WRITE_clat_pct16;WRITE_clat_pct17;WRITE_clat_pct18;WRITE_clat_pct19;WRITE_clat_pct20;WRITE_tlat_min;WRITE_lat_max;WRITE_lat_mean;WRITE_lat_dev;WRITE_bw_min;WRITE_bw_max;WRITE_bw_agg_pct;WRITE_bw_mean;WRITE_bw_dev;CPU_user;CPU_sys;CPU_csw;CPU_mjf;PU_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_utilization
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;321245;80311;32641;1;19;2.058686;0.295810;0;6003;9.565838;17.960824;1.000000%=8;5.000000%=8;10.000000%=9;20.000000%=9;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=9;80.000000%=9;90.000000%=10;95.000000%=15;99.000000%=17;99.500000%=20;99.900000%=21;99.950000%=25;99.990000%=47;0%=0;0%=0;0%=0;10;6006;11.724267;17.962849;0;0;0.000000%;0.000000;0.000000;21.519608%;19.754902%;2621447;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.01%;0.01%;86.29%;13.21%;0.50%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;15;2601624;0;0;4;20140;19908;61.27%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;857520;214380;12228;1;39;2.324897;1.350518;4;8433;71.619880;156.840820;1.000000%=15;5.000000%=34;10.000000%=41;20.000000%=45;30.000000%=47;40.000000%=48;50.000000%=49;60.000000%=51;70.000000%=52;80.000000%=55;90.000000%=68;95.000000%=126;99.000000%=812;99.500000%=1096;99.900000%=1528;99.950000%=1688;99.990000%=6176;0%=0;0%=0;0%=0;9;8437;74.032584;156.818391;0;0;0.000000%;0.000000;0.000000;25.746299%;48.024863%;28165;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.00%;0.00%;0.17%;1.41%;50.08%;42.38%;3.29%;1.12%;0.45%;0.44%;0.64%;0.01%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;0;2603226;0;0;0;101444;101368;98.81%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;791676;197919;13245;1;52;2.348180;1.517062;5;9418;158.627760;254.173830;1.000000%=15;5.000000%=42;10.000000%=68;20.000000%=92;30.000000%=99;40.000000%=102;50.000000%=104;60.000000%=105;70.000000%=108;80.000000%=116;90.000000%=219;95.000000%=516;99.000000%=1320;99.500000%=1512;99.900000%=1896;99.950000%=4192;99.990000%=6432;0%=0;0%=0;0%=0;9;9419;161.067313;254.116078;0;0;0.000000%;0.000000;0.000000;24.373301%;45.182724%;29619;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.00%;0.00%;0.15%;1.38%;4.89%;25.28%;59.38%;3.80%;1.60%;1.11%;2.32%;0.03%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;43;2601517;0;0;8;215812;215696;99.33%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;927368;231842;11307;1;71;2.288377;1.456144;6;8424;273.078558;319.652116;1.000000%=24;5.000000%=76;10.000000%=120;20.000000%=183;30.000000%=197;40.000000%=201;50.000000%=203;60.000000%=205;70.000000%=213;80.000000%=251;90.000000%=394;95.000000%=780;99.000000%=1592;99.500000%=1720;99.900000%=4128;99.950000%=5728;99.990000%=6624;0%=0;0%=0;0%=0;9;8426;275.454962;319.598107;0;0;0.000000%;0.000000;0.000000;25.862374%;52.679993%;16777;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.09%;0.67%;2.10%;4.54%;72.49%;12.95%;2.06%;0.92%;4.03%;0.06%;0.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2582972;0;0;0;309780;309564;99.16%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;897446;224361;11684;1;76;2.279348;1.543896;7;8532;567.505022;538.779470;1.000000%=27;5.000000%=89;10.000000%=149;20.000000%=253;30.000000%=342;40.000000%=398;50.000000%=410;60.000000%=434;70.000000%=540;80.000000%=700;90.000000%=1256;95.000000%=1768;99.000000%=2224;99.500000%=2384;99.900000%=6176;99.950000%=7264;99.990000%=7904;0%=0;0%=0;0%=0;9;8533;569.872315;538.657689;0;0;0.000000%;0.000000;0.000000;25.233245%;51.117008%;18546;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.07%;0.56%;1.70%;3.45%;13.83%;46.79%;15.16%;5.15%;11.03%;2.03%;0.22%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;18;2613462;0;0;0;867692;867420;99.25%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;299148;74787;35052;0;0;0.000000;0.000000;10;6130;12.604498;18.063489;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=12;30.000000%=12;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=12;80.000000%=12;90.000000%=13;95.000000%=18;99.000000%=22;99.500000%=24;99.900000%=31;99.950000%=36;99.990000%=42;0%=0;0%=0;0%=0;10;6130;12.726999;18.062656;0;0;0.000000%;0.000000;0.000000;18.669938%;14.356224%;2621444;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;96.74%;3.26%;0.01%;0.01%;0.01%;0.00%;0.01%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2609766;0;0;0;22772;22584;64.54%
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;329419;82354;31831;0;0;0.000000;0.000000;11;11364;775.184084;945.914958;1.000000%=12;5.000000%=13;10.000000%=17;20.000000%=36;30.000000%=72;40.000000%=237;50.000000%=410;60.000000%=596;70.000000%=868;80.000000%=1704;90.000000%=2224;95.000000%=2480;99.000000%=3824;99.500000%=4384;99.900000%=7520;99.950000%=8384;99.990000%=9920;0%=0;0%=0;0%=0;11;11364;775.398557;945.916395;0;0;0.000000%;0.000000;0.000000;0.247834%;0.611625%;2621573;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;12.96%;10.66%;7.67%;9.76%;14.37%;10.99%;6.51%;12.09%;14.16%;0.84%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;178;2597020;0;0;16;2005060;2015112;99.90%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;225976;56494;46402;0;0;0.000000;0.000000;11;21615;2260.844984;2083.768459;1.000000%=12;5.000000%=13;10.000000%=15;20.000000%=38;30.000000%=258;40.000000%=1096;50.000000%=2096;60.000000%=2832;70.000000%=3504;80.000000%=4256;90.000000%=5152;95.000000%=5600;99.000000%=7008;99.500000%=8096;99.900000%=12992;99.950000%=13248;99.990000%=13760;0%=0;0%=0;0%=0;11;21615;2261.052350;2083.773995;0;0;0.000000%;0.000000;0.000000;0.081961%;0.201024%;2621561;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;14.75%;7.59%;3.60%;3.92%;3.93%;2.97%;2.37%;9.75%;28.14%;22.68%;0.29%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;354;2621238;0;0;108;5911444;5935348;99.95%
3;fio-2.18;sync-196-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10486000;330757;82689;31703;0;0;0.000000;0.000000;12;25857;2359.636605;2057.310470;1.000000%=33;5.000000%=68;10.000000%=118;20.000000%=290;30.000000%=668;40.000000%=1384;50.000000%=2096;60.000000%=2704;70.000000%=3344;80.000000%=4256;90.000000%=5088;95.000000%=5792;99.000000%=7520;99.500000%=9024;99.900000%=13888;99.950000%=18048;99.990000%=22400;0%=0;0%=0;0%=0;13;25857;2359.861206;2057.312818;0;0;0.000000%;0.000000;0.000000;0.088027%;0.205783%;2622141;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.17%;1.98%;6.00%;10.33%;7.97%;5.06%;3.79%;13.42%;29.01%;21.88%;0.36%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;333;2620341;0;0;104;6164788;6191448;99.91%
3;fio-2.18;sync-256-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;676762;169190;15494;0;0;0.000000;0.000000;12;34904;1497.939264;1534.338078;1.000000%=30;5.000000%=60;10.000000%=98;20.000000%=243;30.000000%=470;40.000000%=756;50.000000%=1020;60.000000%=1576;70.000000%=2192;80.000000%=2480;90.000000%=3184;95.000000%=4192;99.000000%=5984;99.500000%=7264;99.900000%=13504;99.950000%=20608;99.990000%=25728;0%=0;0%=0;0%=0;12;34905;1498.179402;1534.345752;0;0;0.000000%;0.000000;0.000000;0.151233%;0.343174%;2622160;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.23%;3.03%;6.87%;10.23%;10.79%;8.71%;9.51%;16.63%;28.13%;5.64%;0.17%;0.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;252;2606925;0;0;100;3893508;3940704;99.71%
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;316694;79173;33110;1;18;2.058818;0.293038;1;7028;9.750006;18.020621;1.000000%=8;5.000000%=8;10.000000%=9;20.000000%=9;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=9;80.000000%=10;90.000000%=10;95.000000%=15;99.000000%=20;99.500000%=22;99.900000%=35;99.950000%=38;99.990000%=50;0%=0;0%=0;0%=0;10;7030;11.908606;18.022360;0;0;0.000000%;0.000000;0.000000;21.589296%;18.991815%;2621450;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.01%;0.00%;79.90%;19.05%;1.04%;0.01%;0.01%;0.01%;0.00%;0.00%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;14;2604693;0;0;0;20448;20208;61.25%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;930496;232624;11269;1;43;2.297319;1.281212;7;6768;65.810861;144.072414;1.000000%=16;5.000000%=35;10.000000%=42;20.000000%=45;30.000000%=46;40.000000%=48;50.000000%=49;60.000000%=50;70.000000%=51;80.000000%=54;90.000000%=64;95.000000%=85;99.000000%=732;99.500000%=1032;99.900000%=1448;99.950000%=1688;99.990000%=6048;0%=0;0%=0;0%=0;9;6770;68.195083;144.048234;0;0;0.000000%;0.000000;0.000000;26.872559%;51.473198%;20714;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.00%;0.00%;0.16%;1.15%;56.73%;37.76%;2.37%;0.70%;0.16%;0.41%;0.54%;0.01%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2591294;0;0;4;80888;80644;99.00%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;942794;235698;11122;1;53;2.258551;1.329857;7;7043;132.846206;215.462286;1.000000%=18;5.000000%=55;10.000000%=81;20.000000%=93;30.000000%=97;40.000000%=99;50.000000%=100;60.000000%=101;70.000000%=103;80.000000%=106;90.000000%=133;95.000000%=239;99.000000%=1224;99.500000%=1368;99.900000%=1752;99.950000%=4192;99.990000%=6432;0%=0;0%=0;0%=0;9;7045;135.190229;215.412235;0;0;0.000000%;0.000000;0.000000;26.868087%;51.398256%;17384;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.00%;0.00%;0.12%;0.99%;3.21%;42.36%;48.56%;2.25%;0.35%;0.41%;1.70%;0.01%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;18;2567830;0;0;4;143144;142844;99.08%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;849737;212434;12340;1;63;2.272798;1.469192;4;7836;298.311166;376.697384;1.000000%=16;5.000000%=52;10.000000%=91;20.000000%=157;30.000000%=191;40.000000%=201;50.000000%=203;60.000000%=207;70.000000%=215;80.000000%=282;90.000000%=502;95.000000%=1240;99.000000%=1736;99.500000%=1912;99.900000%=4080;99.950000%=5728;99.990000%=6688;0%=0;0%=0;0%=0;9;7838;300.671976;376.602189;0;0;0.000000%;0.000000;0.000000;23.210957%;48.529054%;22319;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.15%;1.16%;3.41%;6.43%;66.24%;12.55%;2.53%;1.27%;5.91%;0.24%;0.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;13;2583544;0;0;0;402992;402784;99.20%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;878204;219551;11940;1;65;2.286442;1.547070;6;8058;579.986398;557.637587;1.000000%=24;5.000000%=77;10.000000%=131;20.000000%=227;30.000000%=318;40.000000%=390;50.000000%=406;60.000000%=434;70.000000%=564;80.000000%=740;90.000000%=1496;95.000000%=1832;99.000000%=2256;99.500000%=2416;99.900000%=5664;99.950000%=6176;99.990000%=6944;0%=0;0%=0;0%=0;9;8060;582.361069;557.514440;0;0;0.000000%;0.000000;0.000000;24.826200%;49.953932%;18294;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.08%;0.65%;2.11%;4.16%;15.43%;42.30%;15.69%;5.53%;11.26%;2.59%;0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;21;2610326;0;0;4;907560;907296;99.22%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;299396;74849;35023;0;0;0.000000;0.000000;11;5974;12.534820;16.940869;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=12;30.000000%=12;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=12;80.000000%=12;90.000000%=13;95.000000%=18;99.000000%=22;99.500000%=23;99.900000%=28;99.950000%=30;99.990000%=36;0%=0;0%=0;0%=0;11;5974;12.705682;16.940304;0;0;0.000000%;0.000000;0.000000;19.359260%;14.036891%;2621451;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;97.74%;2.26%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;14;2611935;0;0;4;22504;22268;63.64%
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;358892;89723;29217;0;0;0.000000;0.000000;11;10711;711.036935;858.120016;1.000000%=12;5.000000%=14;10.000000%=17;20.000000%=33;30.000000%=72;40.000000%=225;50.000000%=398;60.000000%=580;70.000000%=820;80.000000%=1400;90.000000%=2064;95.000000%=2352;99.000000%=3024;99.500000%=4016;99.900000%=6816;99.950000%=7904;99.990000%=9536;0%=0;0%=0;0%=0;11;10711;711.253824;858.122437;0;0;0.000000%;0.000000;0.000000;0.281077%;0.664987%;2621565;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;13.19%;11.25%;6.98%;10.25%;14.44%;11.52%;7.18%;13.64%;11.03%;0.51%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;283;2613661;0;0;80;1843944;1854872;99.99%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;223491;55872;46918;0;0;0.000000;0.000000;11;15041;2286.862627;2125.694075;1.000000%=12;5.000000%=13;10.000000%=15;20.000000%=30;30.000000%=177;40.000000%=1004;50.000000%=2128;60.000000%=2928;70.000000%=3600;80.000000%=4384;90.000000%=5216;95.000000%=5664;99.000000%=7008;99.500000%=8384;99.900000%=12224;99.950000%=12480;99.990000%=13376;0%=0;0%=0;0%=0;11;15041;2287.069157;2125.700341;0;0;0.000000%;0.000000;0.000000;0.082497%;0.196005%;2621631;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;15.96%;8.16%;3.64%;3.86%;3.82%;2.35%;2.16%;8.45%;27.36%;23.89%;0.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;328;2620654;0;0;84;5979040;5994080;99.85%
3;fio-2.18;sync-196-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10486000;358434;89608;29255;0;0;0.000000;0.000000;12;27036;2178.799678;1850.569709;1.000000%=34;5.000000%=70;10.000000%=124;20.000000%=326;30.000000%=764;40.000000%=1384;50.000000%=1976;60.000000%=2512;70.000000%=3088;80.000000%=3632;90.000000%=4704;95.000000%=5152;99.000000%=6624;99.500000%=8768;99.900000%=15168;99.950000%=17792;99.990000%=23168;0%=0;0%=0;0%=0;12;27036;2179.025929;1850.571253;0;0;0.000000%;0.000000;0.000000;0.096798%;0.225582%;2622147;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.18%;1.86%;5.50%;9.67%;7.25%;5.29%;4.66%;15.92%;33.50%;15.77%;0.37%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;415;2617856;0;0;108;5685232;5711808;99.87%
