terse_version;fio_version;jobname;groupid;error;READ_kb;READ_bandwidth;READ_IOPS;READ_runtime;READ_Slat_min;READ_Slat_max;READ_Slat_mean;READ_Slat_dev;READ_Clat_max;READ_Clat_min;READ_Clat_mean;READ_Clat_dev;READ_clat_pct01;READ_clat_pct02;READ_clat_pct03;READ_clat_pct04;READ_clat_pct05;READ_clat_pct06;READ_clat_pct07;READ_clat_pct08;READ_clat_pct09;READ_clat_pct10;READ_clat_pct11;READ_clat_pct12;READ_clat_pct13;READ_clat_pct14;READ_clat_pct15;READ_clat_pct16;READ_clat_pct17;READ_clat_pct18;READ_clat_pct19;READ_clat_pct20;READ_tlat_min;READ_lat_max;READ_lat_mean;READ_lat_dev;READ_bw_min;READ_bw_max;READ_bw_agg_pct;READ_bw_mean;READ_bw_dev;WRITE_kb;WRITE_bandwidth;WRITE_IOPS;WRITE_runtime;WRITE_Slat_min;WRITE_Slat_max;WRITE_Slat_mean;WRITE_Slat_dev;WRITE_Clat_max;WRITE_Clat_min;WRITE_Clat_mean;WRITE_Clat_dev;WRITE_clat_pct01;WRITE_clat_pct02;WRITE_clat_pct03;WRITE_clat_pct04;WRITE_clat_pct05;WRITE_clat_pct06;WRITE_clat_pct07;WRITE_clat_pct08;WRITE_clat_pct09;WRITE_clat_pct10;WRITE_clat_pct11;WRITE_clat_pct12;WRITE_clat_pct13;WRITE_clat_pct14;WRITE_clat_pct15;WRITE_clat_pct16;WRITE_clat_pct17;WRITE_clat_pct18;WRITE_clat_pct19;WRITE_clat_pct20;WRITE_tlat_min;WRITE_lat_max;WRITE_lat_mean;WRITE_lat_dev;WRITE_bw_min;WRITE_bw_max;WRITE_bw_agg_pct;WRITE_bw_mean;WRITE_bw_dev;CPU_user;CPU_sys;CPU_csw;CPU_mjf;PU_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_utilization
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;9111;9111;1150815;0;0;0.000000;0.000000;10;105835;7008.826557;6679.679212;1.000000%=13;5.000000%=18;10.000000%=59;20.000000%=1144;30.000000%=2640;40.000000%=4256;50.000000%=5280;60.000000%=7072;70.000000%=9280;80.000000%=12224;90.000000%=16320;95.000000%=19328;99.000000%=24704;99.500000%=27264;99.900000%=34560;99.950000%=97792;99.990000%=101888;0%=0;0%=0;0%=0;10;105835;7009.009327;6679.707306;0;0;0.000000%;0.000000;0.000000;0.031801%;0.088649%;10487051;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;6.27%;3.26%;3.86%;1.73%;0.28%;0.06%;2.91%;5.34%;15.13%;34.94%;22.40%;3.73%;0.04%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;259;10485647;0;0;248;73414920;73459096;100.00%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;7016;7016;1494514;0;0;0.000000;0.000000;10;210661;18227.315542;15045.583204;1.000000%=14;5.000000%=68;10.000000%=2008;20.000000%=5472;30.000000%=9152;40.000000%=12224;50.000000%=15424;60.000000%=19328;70.000000%=24192;80.000000%=29824;90.000000%=37632;95.000000%=43264;99.000000%=52992;99.500000%=56576;99.900000%=195584;99.950000%=203776;99.990000%=205824;0%=0;0%=0;0%=0;10;210662;18227.469156;15045.598121;0;0;0.000000%;0.000000;0.000000;0.011058%;0.027921%;10489061;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;3.25%;1.35%;1.45%;0.55%;0.06%;0.02%;1.39%;1.93%;5.45%;17.88%;28.24%;36.68%;1.60%;0.16%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;328;10485686;0;0;1976;191054932;191119216;100.00%
3;fio-2.18;sync-256-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;17507;17507;598942;0;0;0.000000;0.000000;12;521862;14556.772290;15348.569683;1.000000%=828;5.000000%=2384;10.000000%=3536;20.000000%=5472;30.000000%=7584;40.000000%=9664;50.000000%=11840;60.000000%=14528;70.000000%=17536;80.000000%=22144;90.000000%=27776;95.000000%=32128;99.000000%=42240;99.500000%=50944;99.900000%=199680;99.950000%=333824;99.990000%=366592;0%=0;0%=0;0%=0;12;521862;14556.917131;15348.575850;0;0;0.000000%;0.000000;0.000000;0.013262%;0.034025%;10490177;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.04%;0.07%;0.10%;0.35%;0.23%;0.11%;0.56%;2.21%;8.21%;30.19%;33.59%;23.82%;0.22%;0.21%;0.09%;0.01%;0.00%;0.00%;0.00%;nvme0n1;246;10485622;0;0;688;152571684;152621748;100.00%
3;fio-2.18;sync-1024-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;20190;20190;519337;0;0;0.000000;0.000000;12;2289764;49671.465348;61287.361325;1.000000%=1688;5.000000%=4832;10.000000%=8096;20.000000%=15040;30.000000%=22656;40.000000%=30848;50.000000%=39168;60.000000%=46848;70.000000%=54016;80.000000%=61696;90.000000%=78336;95.000000%=144384;99.000000%=301056;99.500000%=382976;99.900000%=618496;99.950000%=790528;99.990000%=1384448;0%=0;0%=0;0%=0;12;2289764;49671.644973;61287.373175;0;0;0.000000%;0.000000;0.000000;0.005975%;0.011541%;10489059;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.04%;0.05%;0.15%;0.08%;0.04%;0.22%;0.82%;2.51%;8.90%;13.92%;37.48%;27.17%;6.95%;1.44%;0.17%;0.03%;0.03%;0.01%;nvme0n1;318;10484405;0;0;3384;520732024;521120332;100.00%
3;fio-2.18;sync-2048-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;17929;17929;584822;0;0;0.000000;0.000000;12;4227953;109930.981621;175426.782424;1.000000%=334;5.000000%=2288;10.000000%=3920;20.000000%=7584;30.000000%=12608;40.000000%=21632;50.000000%=35072;60.000000%=46848;70.000000%=73216;80.000000%=232448;90.000000%=325632;95.000000%=387072;99.000000%=692224;99.500000%=913408;99.900000%=1662976;99.950000%=2441216;99.990000%=3391488;0%=0;0%=0;0%=0;12;4227954;109931.162792;175426.794239;0;0;0.000000%;0.000000;0.000000;0.002786%;0.005299%;10576857;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.02%;0.15%;0.20%;0.51%;0.23%;0.13%;0.71%;2.27%;5.93%;15.11%;13.61%;23.40%;8.94%;9.55%;16.84%;1.58%;0.48%;0.26%;0.08%;nvme0n1;298;10484178;0;0;3236;1151860680;1152614532;100.00%
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21829;21829;480339;1;39;2.058038;0.371316;0;8257;42.908387;230.167593;1.000000%=8;5.000000%=8;10.000000%=8;20.000000%=8;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=10;80.000000%=20;90.000000%=34;95.000000%=67;99.000000%=868;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;8;8259;45.074709;230.167413;0;0;0.000000%;0.000000;0.000000;5.988283%;5.258797%;10485567;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.01%;0.01%;62.37%;11.10%;18.21%;6.51%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;11;10481410;0;0;4;430020;429064;89.34%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;28198;28198;371859;1;62;3.391599;1.916390;4;10477;562.766984;799.821049;1.000000%=10;5.000000%=22;10.000000%=62;20.000000%=141;30.000000%=169;40.000000%=173;50.000000%=181;60.000000%=189;70.000000%=223;80.000000%=988;90.000000%=2448;95.000000%=2576;99.000000%=2672;99.500000%=2704;99.900000%=2768;99.950000%=2800;99.990000%=3280;0%=0;0%=0;0%=0;10;10479;566.311352;799.698643;0;0;0.000000%;0.000000;0.000000;5.946356%;11.714149%;2350633;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.00%;0.00%;0.62%;3.36%;4.56%;5.86%;58.16%;0.95%;0.63%;7.39%;6.09%;12.36%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;17;10480042;0;0;0;5771712;5770328;100.00%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;32081;32081;326850;1;44;3.211221;1.762758;0;11315;992.969036;996.291429;1.000000%=10;5.000000%=25;10.000000%=74;20.000000%=153;30.000000%=338;40.000000%=362;50.000000%=402;60.000000%=964;70.000000%=1192;80.000000%=2480;90.000000%=2704;95.000000%=2768;99.000000%=2896;99.500000%=2928;99.900000%=3856;99.950000%=4832;99.990000%=6816;0%=0;0%=0;0%=0;10;11317;996.323481;996.172996;0;0;0.000000%;0.000000;0.000000;6.757861%;12.392267%;2422953;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.01%;0.00%;0.44%;3.20%;4.19%;5.42%;11.78%;28.49%;2.56%;5.41%;14.91%;23.49%;0.09%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;19;10479634;0;0;4;10306832;10305872;100.00%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;38266;38266;274021;1;48;3.158470;1.646312;0;13283;1668.129053;1406.612045;1.000000%=11;5.000000%=51;10.000000%=114;20.000000%=235;30.000000%=398;40.000000%=1048;50.000000%=1256;60.000000%=1896;70.000000%=2928;80.000000%=3088;90.000000%=3184;95.000000%=3280;99.000000%=5536;99.500000%=5600;99.900000%=5728;99.950000%=5792;99.990000%=8384;0%=0;0%=0;0%=0;10;13285;1671.422657;1406.556702;0;0;0.000000%;0.000000;0.000000;7.275381%;14.029633%;1806597;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.01%;0.01%;0.34%;1.72%;2.88%;3.88%;12.14%;12.77%;2.44%;2.68%;21.30%;36.07%;3.78%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;18;10481602;0;0;0;17361860;17362316;100.00%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;39376;39376;266295;1;40;3.180684;1.664866;1;17016;3246.250953;2762.976668;1.000000%=10;5.000000%=40;10.000000%=117;20.000000%=310;30.000000%=1012;40.000000%=1288;50.000000%=2736;60.000000%=3984;70.000000%=5920;80.000000%=6176;90.000000%=6368;95.000000%=8256;99.000000%=8768;99.500000%=8768;99.900000%=8896;99.950000%=9024;99.990000%=11712;0%=0;0%=0;0%=0;11;17019;3249.568911;2762.957150;0;0;0.000000%;0.000000;0.000000;7.686242%;14.737095%;2077635;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.01%;0.01%;0.60%;2.18%;2.66%;3.20%;8.74%;6.96%;1.24%;4.05%;17.74%;12.66%;39.95%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;17;10480490;0;0;4;33911020;18446744069448497080;100.00%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21690;21690;483424;0;0;0.000000;0.000000;10;8679;45.370083;229.735352;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=11;30.000000%=12;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=13;80.000000%=22;90.000000%=37;95.000000%=64;99.000000%=836;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;10;8679;45.457389;229.735454;0;0;0.000000%;0.000000;0.000000;5.186348%;4.314234%;10485784;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;73.19%;18.68%;6.34%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;9;10485690;0;0;0;436368;435552;90.09%
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;8913;8913;1176334;0;0;0.000000;0.000000;10;109433;7169.274988;6758.585162;1.000000%=13;5.000000%=18;10.000000%=71;20.000000%=1720;30.000000%=2704;40.000000%=4448;50.000000%=5408;60.000000%=7136;70.000000%=9408;80.000000%=12352;90.000000%=16768;95.000000%=19584;99.000000%=25216;99.500000%=27776;99.900000%=34048;99.950000%=97792;99.990000%=105984;0%=0;0%=0;0%=0;10;109433;7169.456456;6758.612490;0;0;0.000000%;0.000000;0.000000;0.031472%;0.085500%;10486777;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;5.81%;3.03%;3.49%;1.64%;0.26%;0.05%;2.86%;5.56%;15.24%;35.48%;22.30%;4.19%;0.04%;0.04%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;289;10485029;0;0;168;75096152;75143812;100.00%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;7166;7166;1463158;0;0;0.000000;0.000000;10;213205;17840.338798;15587.072954;1.000000%=14;5.000000%=23;10.000000%=1012;20.000000%=4512;30.000000%=7776;40.000000%=11456;50.000000%=14912;60.000000%=18816;70.000000%=23936;80.000000%=30080;90.000000%=38144;95.000000%=43776;99.000000%=53504;99.500000%=58624;99.900000%=197632;99.950000%=205824;99.990000%=209920;0%=0;0%=0;0%=0;10;213205;17840.494483;15587.088039;0;0;0.000000%;0.000000;0.000000;0.011148%;0.028785%;10489346;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;3.99%;1.67%;1.78%;0.68%;0.08%;0.02%;1.71%;2.29%;6.55%;17.52%;26.31%;35.54%;1.72%;0.16%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;328;10485287;0;0;440;186992652;187054204;100.00%
3;fio-2.18;sync-256-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;17471;17471;600154;0;0;0.000000;0.000000;13;491415;14583.214276;15922.240074;1.000000%=812;5.000000%=2352;10.000000%=3344;20.000000%=5344;30.000000%=7520;40.000000%=9664;50.000000%=11712;60.000000%=14272;70.000000%=17536;80.000000%=22144;90.000000%=27776;95.000000%=32128;99.000000%=42240;99.500000%=56064;99.900000%=288768;99.950000%=301056;99.990000%=317440;0%=0;0%=0;0%=0;13;491415;14583.358190;15922.245670;0;0;0.000000%;0.000000;0.000000;0.013358%;0.033778%;10490926;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.06%;0.11%;0.37%;0.25%;0.12%;0.60%;2.29%;8.63%;30.01%;33.19%;23.77%;0.22%;0.24%;0.13%;0.00%;0.00%;0.00%;0.00%;nvme0n1;344;10484978;0;0;812;152840348;152877980;100.00%
3;fio-2.18;sync-1024-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21296;21296;492372;0;0;0.000000;0.000000;13;2485136;47007.509752;58230.072116;1.000000%=2128;5.000000%=6240;10.000000%=10176;20.000000%=17280;30.000000%=24448;40.000000%=31872;50.000000%=39168;60.000000%=46336;70.000000%=52992;80.000000%=60160;90.000000%=71168;95.000000%=114176;99.000000%=272384;99.500000%=313344;99.900000%=798720;99.950000%=880640;99.990000%=1810432;0%=0;0%=0;0%=0;13;2485136;47007.690542;58230.082100;0;0;0.000000%;0.000000;0.000000;0.006350%;0.012290%;10487645;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.04%;0.05%;0.12%;0.05%;0.03%;0.16%;0.48%;1.71%;7.14%;14.02%;41.85%;28.08%;5.07%;1.06%;0.04%;0.07%;0.04%;0.01%;nvme0n1;308;10485737;0;0;3164;18446744069907388424;493219468;100.00%
3;fio-2.18;sync-2048-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;15867;15867;660853;0;0;0.000000;0.000000;12;4002226;124724.198103;213131.393377;1.000000%=334;5.000000%=2192;10.000000%=3696;20.000000%=7392;30.000000%=12352;40.000000%=22656;50.000000%=41216;60.000000%=55552;70.000000%=126464;80.000000%=244736;90.000000%=337920;95.000000%=419840;99.000000%=987136;99.500000%=1236992;99.900000%=2408448;99.950000%=2801664;99.990000%=3391488;0%=0;0%=0;0%=0;12;4002227;124724.383471;213131.405740;0;0;0.000000%;0.000000;0.000000;0.002550%;0.004701%;10564980;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.02%;0.15%;0.20%;0.52%;0.24%;0.13%;0.77%;2.45%;6.27%;15.24%;12.39%;17.98%;12.71%;11.25%;16.55%;1.37%;0.80%;0.78%;0.19%;nvme0n1;209;10485488;0;0;6904;1307074044;1307898496;100.00%
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21871;21871;479428;1;41;2.068640;0.341491;0;8718;42.814766;229.892282;1.000000%=8;5.000000%=8;10.000000%=8;20.000000%=8;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=10;80.000000%=20;90.000000%=35;95.000000%=62;99.000000%=836;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;9;8720;44.990511;229.892486;0;0;0.000000%;0.000000;0.000000;5.848648%;5.422306%;10485573;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.01%;0.01%;62.80%;10.53%;18.36%;6.52%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;4;10485573;0;0;0;430244;429340;89.54%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;28250;28250;371171;2;54;3.290297;1.791849;0;10710;561.801306;801.469296;1.000000%=10;5.000000%=26;10.000000%=67;20.000000%=137;30.000000%=169;40.000000%=175;50.000000%=185;60.000000%=191;70.000000%=217;80.000000%=980;90.000000%=2448;95.000000%=2576;99.000000%=2672;99.500000%=2704;99.900000%=2768;99.950000%=2768;99.990000%=2928;0%=0;0%=0;0%=0;10;10712;565.241733;801.335985;0;0;0.000000%;0.000000;0.000000;5.817280%;11.355444%;2403474;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.01%;0.01%;0.39%;2.75%;4.67%;5.89%;59.72%;0.85%;0.50%;6.90%;5.75%;12.56%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;6;10485602;0;0;0;5784628;5783240;100.00%
